element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
54,6.675523395539189,76.96062816478401,-0.184371560439686,-8270.709048951192,-9313.398685407501,-38529.25598744549,-127.90993610099676,-715.050316268281,4919.963641783941,-24126.78967956177,-5330.920452586239,-2670.9416581929736,-24126.78967956177,-5330.920452586239,-2670.9416581929736
55,6.6315099805789295,76.46256975712346,-0.18437156051743275,-8182.644798415479,-9254.908018268967,-38232.347534668545,-191.24251046677765,-956.0017287706995,5084.482462451239,-23836.66630089088,-5273.687430636817,-2487.9114873449794,-23836.66630089088,-5273.687430636817,-2487.9114873449794
56,6.587496562775863,75.96451134381984,-0.1843715592227188,-8285.919480655037,-8520.938834580575,-38711.91439860439,-145.9547310939984,-3357.0768475986897,4368.454516919808,-24643.356231194226,-4589.635291494087,-2618.370517560299,-24643.356231194226,-4589.635291494087,-2618.370517560299
57,6.895590474478752,79.4509201694742,-0.16268080152182413,-8178.952406624599,-12580.957300566137,-36506.43412480783,-1139.8514500244005,-11220.696184642107,4677.740579820815,-24236.465345384615,-7868.699300694272,-2016.5251084403938,-24236.465345384615,-7868.699300694272,-2016.5251084403938
58,6.851577057761801,78.95286179092798,-0.1626808084597042,-9113.232997359308,-10329.407593052883,-42173.71392523546,-538.3420397689788,-2754.2679715012905,3634.0047176025996,-24274.05568939029,-5703.446969917637,-3015.006114341139,-24274.05568939029,-5703.446969917637,-3015.006114341139
59,6.807563644909568,78.45480338548634,-0.16268080595826295,-8576.784679925906,-9916.562734600811,-40510.320491408806,-244.89418514309406,-1101.74395220634,4437.556926094997,-23627.28293016861,-5421.980588064003,-2742.1333177248775,-23627.28293016861,-5421.980588064003,-2742.1333177248775
60,6.763550230153876,77.95674497912059,-0.16268080632228132,-8460.211730429572,-9803.990605450083,-40600.48757358133,-182.12302268048458,-773.4292259039189,4797.008908849132,-23538.26808104049,-5231.73089019931,-2521.290820883553,-23538.26808104049,-5231.73089019931,-2521.290820883553
61,6.719536815056108,77.45868657186371,-0.16268080630659396,-8438.321195142258,-9827.238870364901,-40761.61914095687,-167.49083194679656,-679.3624431744566,4996.8244282331425,-23575.762513010013,-5209.804112185084,-2420.0118011612376,-23575.762513010013,-5209.804112185084,-2420.0118011612376
62,6.675523399785369,76.9606281642498,-0.16268080630941434,-8402.660672260816,-9795.131742248093,-40859.08152360988,-170.77910544903722,-734.2781645002393,5165.453890135141,-23572.347953499266,-5142.9540598031945,-2307.8532163547357,-23572.347953499266,-5142.9540598031945,-2307.8532163547357
63,6.631509984990487,76.4625697564671,-0.16268080627589165,-8330.3240580968,-9745.216463963865,-40632.55969710483,-250.51389086201715,-1070.003228446879,5307.708775334933,-23396.278903956347,-5112.623072847706,-2163.2581544470036,-23396.278903956347,-5112.623072847706,-2163.2581544470036
64,6.587496566708218,75.96451134123015,-0.16268080534390206,-8423.689291511728,-8760.908912683972,-41166.80284049787,-215.1074829960739,-3338.21084604983,4620.877044188272,-23967.103335089567,-4134.817547852963,-2206.598102377604,-23967.103335089567,-4134.817547852963,-2206.598102377604
65,6.89559047795485,79.4509201617578,-0.14099004617657107,-8182.92226913556,-13518.247145459572,-37527.55085605682,-1405.4714549896794,-10872.603377917669,4704.7750720806325,-23572.97046276754,-8733.550442313193,-2108.6425047231005,-23572.97046276754,-8733.550442313193,-2108.6425047231005
66,6.851577061033554,78.95286178955003,-0.14099005420436178,-8961.578882005784,-10505.179506589084,-42820.40331252119,-675.1526896551972,-2916.540732881129,3635.9669944692473,-23483.558985256248,-5588.101638952962,-2598.3573338738156,-23483.558985256248,-5588.101638952962,-2598.3573338738156
67,6.807563648823864,78.45480338484164,-0.14099005154591487,-8458.910950683332,-10094.159922711553,-41514.98170909626,-294.28807789739164,-1051.0792238396325,4423.456247384618,-23112.9588010082,-5265.172169054862,-2425.150353405553,-23112.9588010082,-5265.172169054862,-2425.150353405553
68,6.763550234259199,77.95674497858118,-0.140990051911788,-8303.88927222807,-9964.936224656778,-41545.3085276013,-224.62115870993472,-777.627069701191,4779.244274426367,-22996.56648897365,-5067.239138817323,-2191.227421626865,-22996.56648897365,-5067.239138817323,-2191.227421626865
69,6.719536819283741,77.4586865713747,-0.14099005193070974,-8277.040517334572,-9986.148315755903,-41746.08813086796,-205.81584805364452,-679.214243009755,4972.277197477298,-23049.56921935109,-5038.518105138939,-2091.6256222829165,-23049.56921935109,-5038.518105138939,-2091.6256222829165
70,6.675523404119368,76.96062816373959,-0.14099005194841904,-8225.534236594713,-9948.196344287522,-41832.40291700383,-210.21590981859958,-718.3677200098156,5143.620605551185,-23030.68873191805,-4966.93709246387,-1972.5861942401123,-23030.68873191805,-4966.93709246387,-1972.5861942401123
71,6.6315099894627405,76.46256975579084,-0.14099005185293303,-8167.870562877144,-9893.939886416856,-41684.02075758727,-305.7041763523159,-1111.7794558325916,5265.201990163293,-22942.897045513193,-4941.885782584671,-1854.5720217397998,-22942.897045513193,-4941.885782584671,-1854.5720217397998
